"STATE","ST_CASE","DAY_WEEK","HOUR","BODY_TYP","FATAL_COUNT"
"24","240069","6","16","63","1"
"24","240070","1","3","4","1"
"24","240071","7","20","2","1"
"24","240072","1","1","6","1"
"24","240073","5","8","55","1"
"24","240074","3","22","66","1"
"24","240075","6","17","4","1"
"24","240077","4","7","63","1"
"24","240078","3","20","30","1"
"24","240080","5","4","4","1"
"24","240081","6","11","4","1"
"24","240082","7","2","4","1"
"24","240083","7","21","80","1"
"24","240084","1","0","80","1"
"24","240085","3","15","4","1"
"24","240086","7","21","31","1"
"24","240087","3","20","31","1"
"24","240088","5","1","3","1"
"24","240089","5","15","63","1"
"24","240090","7","12","67","1"
"24","240091","5","20","4","1"
"24","240092","5","18","31","1"
"24","240093","2","16","80","1"
"24","240094","6","20","15","1"
"24","240095","1","23","20","1"
"24","240096","2","15","4","1"
"24","240097","4","17","4","1"
"24","240098","7","20","20","1"
"24","240100","5","20","14","1"
"24","240101","5","20","80","1"
"24","240102","4","13","88","1"
"24","240103","3","2","4","1"
"24","240104","7","1","4","1"
"24","240105","7","23","30","1"
"24","240106","3","19","5","1"
"24","240107","5","19","4","1"
"24","240108","4","13","14","1"
"24","240109","5","19","62","1"
"24","240110","4","23","4","1"
"24","240111","5","12","14","1"
"24","240112","4","16","30","1"
"24","240113","5","10","4","1"
"24","240114","6","2","4","1"
"24","240115","6","16","14","1"
"24","240116","2","18","80","1"
"24","240118","3","7","1","1"
"24","240120","3","21","31","1"
"24","240121","5","0","14","1"
"24","240122","3","14","21","1"
"24","240123","2","14","21","1"
"24","240125","6","12","14","1"
"24","240126","7","21","15","1"
"24","240127","1","1","2","1"
"24","240128","5","18","4","1"
"24","240130","1","0","2","1"
"24","240131","1","0","31","1"
"24","240132","7","1","6","1"
"24","240133","4","21","4","1"
"24","240134","4","9","14","1"
"24","240136","3","18","20","1"
"24","240137","7","3","31","1"
"24","240138","7","22","31","1"
"24","240139","1","14","4","1"
"24","240140","1","23","4","1"
"24","240141","7","9","80","1"
"24","240142","2","12","4","1"
"24","240144","5","0","2","1"
"24","240145","7","18","15","1"
"24","240146","2","14","21","1"
"24","240147","6","1","4","1"
"24","240148","4","17","6","1"
"24","240149","3","22","80","1"
"24","240151","3","17","80","1"
"24","240152","2","3","15","1"
"24","240153","3","17","4","1"
"24","240154","3","3","66","1"
"24","240155","4","9","14","1"
"24","240156","5","13","21","1"
"24","240157","1","23","4","1"
"24","240158","7","21","31","1"
"24","240159","2","11","15","1"
"24","240160","1","15","31","1"
"24","240161","4","13","63","1"
"24","240162","5","19","20","1"
"24","240163","1","15","4","1"
"24","240164","1","15","14","1"
"24","240165","7","20","80","1"
"24","240166","7","0","4","1"
"24","240167","7","17","80","1"
"24","240168","2","17","4","1"
"24","240169","6","23","4","1"
"24","240170","7","23","31","1"
"24","240171","7","13","80","1"
"24","240172","5","9","50","1"
"24","240174","4","16","1","1"
"24","240175","1","17","80","1"
"24","240176","7","13","4","1"
"24","240178","6","7","4","1"
"24","240179","6","4","80","1"
"24","240180","6","23","80","1"
"24","240181","7","12","31","1"
"24","240182","1","0","6","1"
"24","240183","1","3","2","1"
"24","240184","7","22","6","1"
"24","240185","1","19","31","1"
"24","240187","7","16","20","1"
"24","240188","3","20","30","1"
"24","240189","1","20","15","1"
"24","240190","6","11","21","1"
"24","240191","6","16","4","1"
"24","240192","7","12","80","1"
"24","240193","5","1","4","1"
"24","240194","2","20","80","1"
"24","240195","1","16","31","1"
"24","240196","6","22","4","1"
"24","240197","2","21","20","1"
"24","240198","5","10","4","1"
"24","240199","2","2","31","1"
"24","240200","6","16","31","1"
"24","240201","6","22","66","1"
"24","240202","5","1","66","1"
"24","240203","7","14","4","1"
"24","240204","7","21","4","1"
"24","240205","7","16","15","1"
"24","240206","4","20","30","1"
"24","240207","6","17","4","1"
"24","240208","1","20","1","1"
"24","240209","5","18","15","1"
"24","240210","6","11","80","1"
"24","240211","7","11","4","1"
"24","240212","4","19","31","1"
"24","240213","5","11","4","1"
"24","240214","7","22","14","1"
"24","240215","2","9","31","1"
"24","240216","2","0","80","1"
"24","240217","2","13","4","1"
"24","240218","6","7","14","1"
"24","240219","7","19","15","1"
"24","240220","5","10","4","1"
"24","240221","5","21","14","1"
"24","240222","1","5","4","1"
"24","240223","3","1","4","1"
"24","240224","6","9","14","1"
"24","240225","3","21","4","1"
"24","240226","1","14","4","1"
"24","240227","6","5","4","1"
"24","240228","4","11","4","1"
"24","240229","4","8","4","1"
"24","240230","5","18","80","1"
"24","240231","1","20","4","1"
"24","240232","3","16","4","1"
"24","240233","1","2","80","1"
"24","240234","7","22","9","1"
"24","240235","6","21","99","1"
"24","240236","1","8","14","1"
"24","240237","7","16","14","1"
"24","240239","4","11","80","1"
"24","240240","5","0","80","1"
"24","240241","7","21","4","1"
"24","240242","3","13","14","1"
"24","240243","4","23","20","1"
"24","240245","1","0","30","1"
"24","240246","2","2","14","1"
"24","240247","5","17","14","1"
"24","240248","2","7","66","1"
"24","240249","4","12","31","1"
"24","240250","3","19","14","1"
"24","240251","1","3","4","1"
"24","240253","6","11","4","1"
"24","240254","1","11","14","1"
"24","240255","3","11","80","1"
"24","240256","6","22","81","1"
"24","240257","7","20","4","1"
"24","240258","1","22","97","1"
"24","240259","5","12","4","1"
"24","240260","7","16","20","1"
"24","240261","2","5","4","1"
"24","240262","2","5","4","1"
"24","240263","3","17","1","1"
"24","240264","2","9","30","1"
"24","240265","4","22","6","1"
"24","240266","2","19","80","1"
"24","240267","2","22","4","1"
"24","240268","6","1","2","1"
"24","240269","1","14","4","1"
"24","240270","4","9","31","1"
"24","240271","7","4","66","1"
"24","240272","2","9","4","1"
"24","240274","1","5","16","1"
"24","240275","6","19","14","1"
"24","240276","4","13","14","1"
"24","240277","5","21","14","1"
"24","240278","5","22","2","1"
"24","240279","6","23","4","1"
"24","240281","4","17","14","1"
"24","240282","7","15","15","1"
"24","240283","5","15","83","1"
"24","240284","2","20","14","1"
"24","240285","2","10","4","1"
"24","240286","6","6","4","1"
"24","240287","2","13","15","1"
"24","240288","2","18","4","1"
"24","240289","5","21","4","1"
"24","240290","1","16","4","1"
"24","240291","1","19","31","1"
"24","240292","4","14","50","1"
"24","240293","7","2","4","1"
"24","240294","7","18","80","1"
"24","240295","5","11","4","1"
"24","240297","3","6","4","1"
"24","240298","1","10","30","1"
"24","240299","7","11","4","1"
"24","240300","5","13","80","1"
"24","240301","1","15","4","1"
"24","240302","7","15","31","1"
"24","240303","6","5","4","1"
"24","240304","1","9","30","1"
"24","240305","6","20","31","1"
"24","240306","4","4","80","1"
"24","240308","2","14","6","1"
"24","240309","4","15","31","1"
"24","240310","4","20","80","1"
"24","240311","5","20","4","1"
"24","240312","1","1","83","1"
"24","240313","5","15","15","1"
"24","240314","2","5","6","1"
"24","240315","1","14","4","1"
"24","240316","4","23","80","1"
"24","240317","6","15","80","1"
"24","240318","6","16","14","1"
"24","240319","7","11","14","1"
"24","240320","6","19","80","1"
"24","240321","7","7","2","1"
"24","240322","6","2","80","1"
"24","240323","7","21","15","1"
"24","240324","6","21","31","1"
"24","240325","4","20","80","1"
"24","240326","5","20","2","1"
"24","240327","4","11","4","1"
"24","240328","1","16","90","1"
"24","240329","2","10","63","1"
"24","240330","4","20","4","1"
"24","240331","4","3","14","1"
"24","240332","1","11","4","1"
"24","240333","1","12","4","1"
"24","240334","4","6","52","1"
"24","240335","3","22","99","1"
"24","240336","1","15","2","1"
"24","240337","1","4","4","1"
"24","240338","1","23","90","1"
"24","240339","1","15","80","1"
"24","240340","6","11","1","1"
"24","240341","1","17","31","1"
"24","240342","6","4","66","1"
"24","240343","1","1","4","1"
"24","240344","4","3","2","1"
"24","240345","4","13","6","1"
"24","240346","3","5","4","1"
"24","240347","7","10","14","1"
"24","240348","5","18","58","1"
"24","240349","6","19","31","1"
"24","240350","7","0","4","1"
"24","240351","6","21","14","1"
"24","240352","3","6","6","1"
"24","240353","4","99","14","1"
"24","240354","4","6","66","1"
"24","240355","6","15","6","1"
"24","240356","1","2","30","1"
"24","240357","1","5","4","1"
"24","240358","7","0","4","1"
"24","240359","5","6","4","1"
"24","240360","5","19","4","1"
"24","240361","4","18","4","1"
"24","240362","4","0","4","1"
"24","240363","3","9","2","1"
"24","240364","4","7","14","1"
"24","240365","7","3","14","1"
"24","240366","4","17","4","1"
"24","240367","7","0","4","1"
"24","240368","1","21","80","1"
"24","240369","7","19","4","1"
"24","240370","3","14","80","1"
"24","240372","7","21","20","1"
"24","240374","3","23","9","1"
"24","240375","2","7","2","1"
"24","240376","1","21","80","1"
"24","240377","7","2","4","1"
"24","240378","3","17","80","1"
"24","240379","6","20","4","1"
"24","240380","5","7","4","1"
"24","240381","6","23","4","1"
"24","240382","7","12","31","1"
"24","240383","1","18","4","1"
"24","240384","3","14","31","1"
"24","240385","1","17","4","1"
"24","240386","1","21","2","1"
"24","240387","7","7","4","1"
"24","240388","1","12","61","1"
"24","240389","4","5","81","1"
"24","240390","7","5","80","1"
"24","240391","2","17","1","1"
"24","240393","1","13","4","1"
"24","240394","7","16","20","1"
"24","240395","3","19","4","1"
"24","240396","6","17","4","1"
"24","240397","2","18","4","1"
"24","240398","5","12","80","1"
"24","240399","5","2","80","1"
"24","240400","7","11","30","1"
"24","240401","1","8","30","1"
"24","240402","6","18","4","1"
"24","240403","3","9","63","1"
"24","240404","4","20","14","1"
"24","240405","6","4","80","1"
"24","240406","2","16","21","1"
"24","240407","2","2","6","1"
"24","240408","5","12","2","1"
"24","240410","3","6","2","1"
"24","240411","5","15","14","1"
"24","240413","3","15","4","1"
"24","240414","5","14","31","1"
"24","240417","2","21","4","1"
"24","240418","4","17","2","1"
"24","240419","5","6","4","1"
"24","240420","3","4","90","1"
"24","240422","6","15","4","1"
"24","240423","7","1","4","1"
"24","240424","2","8","31","1"
"24","240425","5","6","14","1"
"24","240426","5","22","4","1"
"24","240427","5","22","4","1"
"24","240428","5","7","4","1"
"24","240429","7","13","3","1"
"24","240430","5","9","99","1"
"24","240431","1","16","4","1"
"24","240432","3","17","4","1"
"24","240433","1","1","4","1"
"24","240434","7","14","4","1"
"24","240435","4","21","4","1"
"24","240436","6","3","14","1"
"24","240437","6","20","4","1"
"24","240438","7","19","2","1"
"24","240439","7","19","31","1"
"24","240440","1","19","80","1"
"24","240441","3","18","4","1"
"24","240442","7","18","14","1"
"24","240443","1","4","4","1"
"24","240445","7","15","21","1"
"24","240446","1","8","4","1"
"24","240447","5","21","14","1"
"24","240448","2","18","99","1"
"24","240449","6","19","14","1"
"24","240450","7","15","4","1"
"24","240451","4","12","28","1"
"24","240452","5","18","4","1"
"24","240453","5","17","4","1"
"24","240454","5","16","20","1"
"24","240455","1","13","4","1"
"24","240457","1","18","4","1"
"24","240458","1","17","90","1"
"24","240459","6","9","15","1"
"24","240460","5","12","31","1"
"24","240462","5","4","15","1"
"24","240463","5","2","6","1"
"24","240464","6","18","4","1"
"24","240465","1","21","99","1"
"24","240466","4","13","4","1"
"24","240468","7","18","80","1"
"24","240469","2","15","4","1"
"24","240470","6","2","9","1"
"24","240471","1","0","6","1"
"24","240472","1","23","6","1"
"24","240474","6","13","4","1"
"24","240475","6","21","4","1"
"25","250001","1","21","4","1"
"25","250002","3","0","14","1"
"25","250003","7","1","4","1"
"25","250004","1","19","31","1"
"25","250005","1","4","4","1"
"25","250006","5","4","14","1"
"25","250007","7","18","14","1"
"25","250008","1","1","14","1"
"25","250009","3","18","4","1"
"25","250010","7","13","8","1"
"25","250011","7","16","3","1"
"25","250012","7","2","4","1"
"25","250013","7","1","31","1"
"25","250014","5","19","4","1"
"25","250015","3","18","4","1"
"25","250016","2","21","4","1"
"25","250017","4","14","63","1"
"25","250018","5","12","16","1"
"25","250019","4","13","63","1"
"25","250021","3","18","4","1"
"25","250022","6","18","62","1"
"25","250023","2","14","63","1"
"25","250024","4","12","66","1"
"25","250025","2","11","4","1"
"25","250026","1","22","4","1"
"25","250027","1","15","4","1"
"25","250028","6","1","5","1"
"25","250029","1","6","14","1"
"25","250031","5","7","4","1"
"25","250032","1","5","30","1"
"25","250033","1","5","14","1"
"25","250034","4","22","4","1"
"25","250035","2","15","80","1"
"25","250036","3","11","4","1"
"25","250037","1","12","4","1"
"25","250038","3","21","4","1"
"25","250039","6","15","4","1"
"25","250040","2","8","14","1"
"25","250041","3","23","4","1"
"25","250043","4","18","20","1"
"25","250045","1","3","4","1"
"25","250046","1","3","4","1"
"25","250048","6","16","4","1"
"25","250049","7","13","14","1"
"25","250050","4","0","99","1"
"25","250051","6","23","1","1"
"25","250052","1","12","31","1"
"25","250053","2","6","4","1"
"25","250054","2","2","15","1"
"25","250055","7","8","5","1"
"25","250056","4","15","4","1"
"25","250057","4","14","50","1"
"25","250058","4","11","4","1"
"25","250059","1","21","6","1"
"25","250060","5","23","63","1"
"25","250061","7","2","14","1"
"25","250062","1","20","2","1"
"25","250063","3","10","4","1"
"25","250066","3","14","14","1"
"25","250067","3","22","32","1"
"25","250068","5","99","66","1"
"25","250069","5","20","4","1"
"25","250071","5","1","14","1"
"25","250072","6","22","4","1"
"25","250073","1","16","4","1"
"25","250074","5","13","4","1"
"25","250075","4","7","4","1"
"25","250076","2","12","31","1"
"25","250077","6","20","14","1"
"25","250078","6","17","4","1"
"25","250079","7","19","31","1"
"25","250080","6","14","31","1"
"25","250081","5","7","31","1"
"25","250082","3","6","4","1"
"25","250083","4","14","63","1"
"25","250084","7","10","4","1"
"25","250085","2","10","20","1"
"25","250086","3","15","15","1"
"25","250087","6","11","2","1"
"25","250088","6","21","20","1"
"25","250089","1","22","99","1"
"25","250090","2","13","20","1"
"25","250091","1","99","6","1"
"25","250092","6","0","14","1"
"25","250093","6","3","80","1"
"25","250095","7","16","4","1"
"25","250096","3","16","31","1"
"25","250097","7","21","80","1"
"25","250098","6","20","80","1"
"25","250099","7","22","4","1"
"25","250100","6","1","80","1"
"25","250101","6","19","80","1"
"25","250102","2","21","49","1"
"25","250103","5","99","4","1"
"25","250104","5","22","15","1"
"25","250105","4","2","80","1"
"25","250106","3","17","4","1"
"25","250107","1","18","80","1"
"25","250108","2","99","2","1"
"25","250109","7","16","4","1"
"25","250110","5","18","80","1"
"25","250111","7","99","4","1"
"25","250112","7","19","80","1"
"25","250113","6","14","31","1"
"25","250114","1","20","4","1"
"25","250115","2","15","61","1"
"25","250116","6","0","80","1"
"25","250117","2","15","80","1"
"25","250118","2","15","14","1"
"25","250119","3","23","80","1"
"25","250120","3","19","80","1"
"25","250121","5","15","63","1"
"25","250122","7","23","3","1"
"25","250123","3","18","4","1"
"25","250124","2","14","4","1"
"25","250125","5","13","31","1"
"25","250126","1","1","14","1"
"25","250127","2","16","9","1"
"25","250128","5","19","3","1"
"25","250129","1","17","4","1"
"25","250130","7","16","4","1"
"25","250131","4","21","80","1"
"25","250132","7","7","80","1"
"25","250133","7","0","80","1"
"25","250134","7","18","4","1"
"25","250135","3","6","4","1"
"25","250136","6","5","21","1"
"25","250137","7","17","80","1"
"25","250138","2","13","31","1"
"25","250139","6","0","30","1"
"25","250140","1","3","4","1"
"25","250141","7","20","80","1"
"25","250142","3","20","32","1"
"25","250143","5","10","21","1"
"25","250144","2","19","14","1"
"25","250145","5","20","4","1"
"25","250146","2","20","4","1"
"25","250147","6","7","4","1"
"25","250148","6","15","4","1"
"25","250149","7","15","31","1"
"25","250150","1","19","8","1"
"25","250152","7","20","31","1"
"25","250153","6","99","3","1"
"25","250154","6","23","80","1"
"25","250155","6","11","80","1"
"25","250156","1","10","4","1"
"25","250157","4","21","90","1"
"25","250158","4","4","66","1"
"25","250159","7","23","4","1"
"25","250160","5","18","4","1"
"25","250161","4","18","31","1"
"25","250162","7","2","4","1"
"25","250163","6","15","14","1"
"25","250164","1","22","4","1"
"25","250165","1","18","4","1"
"25","250166","3","13","80","1"
"25","250167","6","23","20","1"
"25","250168","4","11","14","1"
"25","250169","1","3","2","1"
"25","250170","3","8","14","1"
"25","250171","5","99","4","1"
"25","250172","5","21","4","1"
"25","250173","1","99","15","1"
"25","250174","2","10","31","1"
"25","250175","2","4","61","1"
"25","250176","7","10","4","1"
"25","250178","7","23","4","1"
"25","250179","3","18","66","1"
"25","250180","5","23","4","1"
"25","250181","2","18","3","1"
"25","250182","1","3","15","1"
"25","250183","7","14","4","1"
"25","250184","2","18","4","1"
"25","250186","2","20","4","1"
"25","250187","6","18","14","1"
"25","250188","1","18","4","1"
"25","250189","2","18","80","1"
"25","250190","4","9","4","1"
"25","250191","2","11","4","1"
"25","250192","5","14","6","1"
"25","250193","3","14","80","1"
"25","250195","4","6","14","1"
"25","250196","4","20","31","1"
"25","250197","5","17","30","1"
"25","250198","6","9","14","1"
"25","250199","4","14","4","1"
"25","250200","7","17","4","1"
"25","250201","1","99","4","1"
"25","250202","1","7","6","1"
"25","250203","5","16","6","1"
"25","250204","1","23","14","1"
"25","250205","1","20","14","1"
"25","250206","5","16","31","1"
"25","250207","5","19","20","1"
"25","250208","4","6","21","1"
"25","250209","6","18","3","1"
"25","250210","5","18","4","1"
"25","250211","3","17","4","1"
"25","250212","5","6","4","1"
"25","250213","6","17","4","1"
"25","250214","4","17","14","1"
"25","250215","7","15","31","1"
"25","250216","4","17","3","1"
"25","250217","1","15","20","1"
"25","250218","5","12","31","1"
"25","250219","5","11","4","1"
"25","250220","1","22","4","1"
"25","250221","1","2","4","1"
"25","250222","2","3","6","1"
"25","250223","6","22","4","1"
"25","250224","7","22","4","1"
"25","250225","7","0","14","1"
"25","250226","6","14","40","1"
"25","250227","5","15","31","1"
"25","250228","2","10","4","1"
"25","250229","3","8","80","1"
"25","250231","1","14","4","1"
"25","250232","6","11","14","1"
"25","250233","1","23","3","1"
"25","250234","2","22","4","1"
"25","250235","5","17","4","1"
"25","250236","1","20","2","1"
"25","250237","4","10","14","1"
"25","250238","4","19","21","1"
"25","250239","6","21","4","1"
"25","250240","7","18","80","1"
"25","250241","5","21","4","1"
"25","250243","3","11","66","1"
"25","250244","6","14","4","1"
"25","250245","7","6","4","1"
"25","250246","2","23","4","1"
"25","250247","7","14","80","1"
"25","250248","2","15","31","1"
"25","250249","3","16","4","1"
"25","250250","6","16","90","1"
"25","250251","4","16","31","1"
"25","250252","1","9","31","1"
"25","250253","5","20","4","1"
"25","250255","5","2","14","1"
"25","250256","3","99","80","1"
"25","250257","5","99","9","1"
"25","250258","7","2","8","1"
"25","250260","5","11","31","1"
"25","250261","7","0","15","1"
"25","250262","6","4","62","1"
"25","250263","7","5","4","1"
"25","250264","5","22","14","1"
"25","250265","1","15","80","1"
"25","250266","2","1","14","1"
"25","250267","5","22","4","1"
"25","250268","7","16","31","1"
"25","250269","6","99","80","1"
"25","250270","6","19","31","1"
"25","250271","6","6","4","1"
"25","250272","1","17","31","1"
"25","250273","4","14","14","1"
"25","250274","4","17","5","1"
"25","250275","4","18","30","1"
"25","250276","4","21","4","1"
"25","250277","5","7","4","1"
"25","250278","6","16","4","1"
"25","250279","1","14","14","1"
"25","250281","2","17","4","1"
"25","250282","6","20","4","1"
"25","250283","4","99","4","1"
"25","250284","5","17","31","1"
"25","250285","7","18","14","1"
"25","250286","1","99","4","1"
"25","250287","6","22","2","1"
"25","250288","1","19","99","1"
"25","250289","3","19","4","1"
"25","250290","5","10","4","1"
"25","250292","4","20","14","1"
"25","250293","6","23","4","1"
"25","250294","7","2","80","1"
"25","250295","5","0","80","1"
"26","260002","1","10","2","1"
"26","260003","7","0","99","1"
"26","260004","3","10","20","1"
"26","260005","4","14","14","1"
"26","260006","6","9","31","1"
"26","260007","6","0","4","1"
"26","260008","7","6","14","1"
"26","260009","4","8","4","1"
"26","260011","5","3","31","1"
"26","260012","5","3","4","1"
"26","260013","3","13","30","1"
"26","260014","7","17","4","1"
"26","260015","7","16","4","1"
"26","260016","1","15","31","1"
"26","260018","2","8","66","1"
"26","260020","1","5","31","1"
"26","260021","1","3","31","1"
"26","260022","3","14","4","1"
"26","260023","2","5","15","1"
"26","260024","5","8","14","1"
"26","260025","4","18","31","1"
"26","260026","2","16","63","1"
"26","260027","7","0","20","1"
"26","260028","7","15","4","1"
"26","260030","3","17","4","1"
"26","260031","6","12","4","1"
"26","260032","1","18","31","1"
"26","260033","3","17","31","1"
"26","260035","4","7","4","1"
"26","260036","6","7","14","1"
"26","260037","6","22","4","1"
"26","260038","5","9","2","1"
"26","260039","6","23","4","1"
"26","260040","7","6","52","1"
"26","260042","4","12","6","1"
"26","260043","1","0","31","1"
"26","260044","1","3","14","1"
"26","260046","7","7","20","1"
"26","260047","2","2","2","1"
"26","260048","5","5","4","1"
"26","260049","3","8","4","1"
"26","260051","5","5","4","1"
"26","260052","5","17","4","1"
"26","260053","5","23","14","1"
"26","260054","2","15","31","1"
"26","260055","6","7","31","1"
"26","260057","3","15","14","1"
"26","260058","4","11","14","1"
"26","260059","7","14","14","1"
"26","260060","6","2","5","1"
"26","260061","7","11","14","1"
"26","260062","3","21","14","1"
"26","260064","3","15","4","1"
"26","260066","3","22","14","1"
"26","260067","3","10","20","1"
"26","260068","5","15","66","1"
"26","260069","7","23","14","1"
"26","260070","6","5","4","1"
"26","260072","7","18","4","1"
"26","260073","1","2","4","1"
"26","260075","2","8","4","1"
"26","260076","3","9","6","1"
"26","260077","3","7","4","1"
"26","260078","3","14","30","1"
"26","260079","3","15","14","1"
"26","260080","1","14","4","1"
"26","260081","4","16","14","1"
"26","260082","3","5","99","1"
"26","260083","6","13","91","1"
"26","260084","7","10","63","1"
"26","260085","6","19","14","1"
"26","260087","6","16","20","1"
"26","260088","7","15","14","1"
"26","260089","6","6","14","1"
"26","260090","7","0","31","1"
"26","260091","2","12","4","1"
"26","260092","6","7","14","1"
"26","260093","6","18","6","1"
"26","260094","2","23","1","1"
"26","260095","1","7","14","1"
"26","260097","7","9","4","1"
"26","260098","2","20","21","1"
"26","260099","3","6","21","1"
"26","260100","2","21","14","1"
"26","260101","6","8","4","1"
"26","260102","6","20","99","1"
"26","260103","6","0","14","1"
"26","260104","6","18","4","1"
"26","260105","5","16","4","1"
"26","260106","6","6","4","1"
"26","260107","6","20","4","1"
"26","260108","4","5","30","1"
"26","260109","1","10","30","1"
"26","260110","7","13","4","1"
"26","260111","4","6","14","1"
"26","260112","7","18","4","1"
"26","260113","4","13","4","1"
"26","260114","4","22","6","1"
"26","260115","2","12","31","1"
"26","260116","1","3","2","1"
"26","260117","2","6","16","1"
"26","260118","4","0","4","1"
"26","260119","6","14","4","1"
"26","260120","2","11","31","1"
"26","260121","4","11","4","1"
"26","260122","6","2","31","1"
"26","260123","5","14","5","1"
"26","260124","3","7","14","1"
"26","260125","6","7","31","1"
"26","260126","5","7","31","1"
"26","260127","3","21","20","1"
"26","260128","4","11","4","1"
"26","260129","4","16","4","1"
"26","260130","6","1","31","1"
"26","260131","4","7","4","1"
"26","260132","5","2","4","1"
"26","260133","7","10","52","1"
"26","260134","7","17","4","1"
"26","260135","6","22","2","1"
"26","260136","1","7","20","1"
"26","260137","4","21","14","1"
"26","260138","6","23","4","1"
"26","260139","7","20","1","1"
"26","260140","1","5","14","1"
"26","260141","1","20","14","1"
"26","260142","2","16","14","1"
"26","260143","7","1","31","1"
"26","260144","1","21","4","1"
"26","260145","5","13","4","1"
"26","260146","6","20","4","1"
"26","260147","5","21","99","1"
"26","260148","2","22","4","1"
"26","260149","7","6","16","1"
"26","260150","3","23","31","1"
"26","260151","3","8","14","1"
"26","260152","4","12","4","1"
"26","260153","3","8","4","1"
"26","260154","6","14","4","1"
"26","260155","4","14","80","1"
"26","260156","5","19","6","1"
"26","260157","2","6","4","1"
"26","260158","2","19","15","1"
"26","260159","6","9","4","1"
"26","260160","3","22","66","1"
"26","260161","7","22","14","1"
"26","260162","4","8","4","1"
"26","260163","2","13","14","1"
"26","260164","6","20","20","1"
"26","260165","7","19","88","1"
"26","260166","2","1","31","1"
"26","260167","4","8","4","1"
"26","260168","1","1","14","1"
"26","260169","1","19","80","1"
"26","260170","4","15","6","1"
"26","260171","2","5","5","1"
"26","260173","1","3","4","1"
"26","260174","2","19","1","1"
"26","260175","6","20","4","1"
"26","260176","6","19","14","1"
"26","260177","7","2","4","1"
"26","260178","3","14","20","1"
"26","260179","7","14","4","1"
"26","260180","6","23","4","1"
"26","260181","7","23","9","1"
"26","260182","7","3","4","1"
"26","260183","6","3","4","1"
"26","260184","7","3","31","1"
"26","260185","1","0","14","1"
"26","260186","1","10","4","1"
"26","260187","1","11","4","1"
"26","260189","6","0","2","1"
"26","260190","6","17","80","1"
"26","260191","1","4","14","1"
"26","260192","1","14","4","1"
"26","260193","7","15","4","1"
"26","260194","6","19","80","1"
"26","260195","6","16","80","1"
"26","260196","7","23","4","1"
"26","260197","3","6","31","1"
"26","260198","3","5","4","1"
"26","260199","7","11","4","1"
"26","260201","7","15","6","1"
"26","260202","2","12","4","1"
"26","260203","1","0","4","1"
"26","260204","2","18","4","1"
"26","260205","7","23","31","1"
"26","260207","5","16","2","1"
"26","260209","1","1","31","1"
"26","260211","6","15","4","1"
"26","260213","4","13","30","1"
"26","260214","2","19","4","1"
"26","260215","5","2","80","1"
"26","260216","6","4","4","1"
"26","260217","6","19","31","1"
"26","260218","7","13","31","1"
"26","260219","5","16","4","1"
"26","260220","1","0","80","1"
"26","260221","1","7","15","1"
"26","260222","1","3","4","1"
"26","260223","7","20","31","1"
"26","260224","2","7","4","1"
"26","260225","2","23","80","1"
"26","260226","3","9","20","1"
"26","260227","4","15","90","1"
"26","260228","5","15","14","1"
"26","260229","5","22","2","1"
"26","260230","6","10","4","1"
"26","260231","6","9","14","1"
"26","260232","1","0","14","1"
"26","260234","6","10","4","1"
"26","260235","4","14","14","1"
"26","260236","7","20","20","1"
"26","260237","7","2","2","1"
"26","260238","1","3","4","1"
"26","260239","3","8","14","1"
"26","260240","6","12","4","1"
"26","260241","4","14","4","1"
"26","260243","7","13","31","1"
"26","260244","7","13","15","1"
"26","260245","1","20","14","1"
"26","260246","7","22","15","1"
"26","260247","7","14","80","1"
"26","260248","3","21","4","1"
"26","260249","6","13","15","1"
"26","260250","7","12","80","1"
"26","260252","7","17","4","1"
"26","260253","4","14","80","1"
"26","260254","4","23","80","1"
"26","260255","5","18","1","1"
"26","260256","5","17","2","1"
"26","260257","1","21","4","1"
"26","260258","1","15","80","1"
"26","260259","4","20","90","1"
"26","260261","7","5","31","1"
"26","260262","2","17","3","1"
"26","260263","2","16","90","1"
"26","260264","2","9","14","1"
"26","260265","4","13","4","1"
"26","260266","5","16","14","1"
"26","260267","4","18","14","1"
"26","260268","6","6","20","1"
"26","260269","3","22","4","1"
"26","260270","6","16","14","1"
"26","260273","5","23","80","1"
"26","260275","2","4","4","1"
"26","260276","1","12","80","1"
"26","260277","1","7","6","1"
"26","260278","7","23","4","1"
"26","260279","2","20","14","1"
"26","260280","3","9","21","1"
"26","260281","4","13","4","1"
"26","260283","3","16","80","1"
"26","260284","6","3","80","1"
"26","260285","3","21","4","1"
"26","260286","2","15","30","1"
"26","260287","7","1","4","1"
"26","260288","1","23","2","1"
"26","260289","4","13","14","1"
"26","260290","1","23","4","1"
"26","260291","7","2","80","1"
"26","260292","2","10","4","1"
"26","260293","2","15","20","1"
"26","260294","7","23","97","1"
"26","260295","6","21","15","1"
"26","260296","4","19","31","1"
"26","260297","3","21","80","1"
"26","260298","6","22","4","1"
"26","260299","7","18","80","1"
"26","260300","4","21","21","1"
"26","260302","7","4","2","1"
"26","260303","3","21","80","1"
"26","260304","7","19","80","1"
"26","260305","6","20","97","1"
"26","260306","7","22","80","1"
"26","260307","6","22","80","1"
"26","260308","6","11","31","1"
"26","260309","4","16","20","1"
"26","260310","2","18","20","1"
"26","260311","7","20","14","1"
"26","260312","2","20","2","1"
