ST_CASE,SUMSPEEDREL,STATE,FATAL_COUNT_x,SUMMDRDSTRD,DAY_WEEK,HOUR,BODY_TYP
61347,8,6,1,16,1,18,4
61348,0,6,1,0,1,20,4
61349,0,6,1,0,6,15,4
61350,0,6,1,0,6,19,80
61351,0,6,1,0,6,20,31
61352,0,6,1,0,5,5,4
61353,0,6,1,198,2,14,14
61354,4,6,1,96,6,15,4
61355,0,6,1,0,1,6,3
61356,0,6,1,96,7,21,4
61357,4,6,1,0,7,15,80
61358,0,6,1,0,1,12,80
61359,0,6,1,0,2,12,31
61360,4,6,1,0,4,1,99
61361,0,6,1,0,2,16,55
61362,0,6,1,0,6,16,4
61363,0,6,1,0,5,17,4
61364,4,6,1,96,3,18,14
61365,4,6,1,96,2,2,99
61366,4,6,1,0,1,3,4
61367,0,6,1,0,4,9,66
61368,4,6,1,96,6,4,4
61369,4,6,1,0,1,2,2
61370,0,6,1,0,7,15,31
61371,0,6,1,0,1,16,14
61372,4,6,1,0,1,11,80
61373,0,6,1,0,7,7,3
61374,0,6,1,96,2,18,80
61375,0,6,1,0,2,6,4
61376,4,6,1,0,7,6,31
61377,0,6,1,0,7,0,3
61378,0,6,1,0,5,16,66
61379,0,6,1,0,2,7,4
61380,0,6,1,0,7,15,4
61381,4,6,1,96,2,10,4
61382,0,6,2,0,1,14,31
61383,12,6,1,16,3,5,4
61384,0,6,1,96,7,20,14
61385,0,6,1,99,7,14,4
61386,0,6,2,0,2,17,14
61387,9,6,1,1,6,1,9
61388,4,6,1,96,7,3,3
61389,0,6,2,0,1,23,2
61390,0,6,1,0,6,18,2
61391,4,6,1,96,7,2,31
61392,0,6,1,0,6,22,15
61393,0,6,1,0,1,3,4
61394,0,6,1,0,2,21,14
61395,0,6,1,0,1,8,16
61396,0,6,1,0,4,4,4
61397,4,6,1,0,4,16,2
61398,0,6,2,0,6,21,31
61399,0,6,1,96,5,23,4
61400,0,6,1,5,7,23,4
61401,4,6,1,0,2,8,2
61402,0,6,1,96,1,0,14
61403,0,6,1,0,1,99,2
61404,0,6,1,5,7,1,2
61405,0,6,1,0,3,6,15
61406,0,6,1,0,2,12,30
61407,0,6,1,0,3,14,5
61408,4,6,1,0,1,99,80
61409,0,6,1,0,1,3,31
61410,4,6,1,0,1,16,80
61411,0,6,1,0,6,12,80
61412,4,6,2,96,1,17,3
61413,0,6,1,0,5,2,31
61414,4,6,1,0,7,2,80
61415,0,6,1,96,2,2,15
61416,0,6,1,0,2,20,30
61417,0,6,1,0,4,13,3
61418,0,6,>2,96,7,15,31
61419,0,6,1,0,2,22,4
61420,0,6,>2,0,3,0,4
61421,0,6,1,0,4,14,62
61422,5,6,1,0,7,2,31
61423,0,6,>2,0,1,2,14
61424,4,6,1,0,1,8,80
61425,9,6,1,0,1,99,99
61426,0,6,1,24,1,22,4
61427,8,6,1,16,1,23,6
61428,0,6,1,0,5,13,14
61429,0,6,1,0,5,14,31
61430,0,6,1,0,1,8,4
61431,0,6,1,0,1,20,14
61432,0,6,1,0,6,13,31
61433,0,6,1,0,1,0,4
61434,0,6,1,96,6,21,4
61435,0,6,1,0,6,16,14
61436,4,6,1,0,4,4,62
61437,0,6,1,0,7,9,14
61438,0,6,1,0,1,20,8
61439,0,6,1,0,6,20,31
61440,0,6,1,0,2,13,5
61441,0,6,1,0,3,13,4
61442,0,6,1,0,1,14,80
61443,0,6,1,0,1,0,31
61444,9,6,1,99,2,0,14
61445,0,6,1,0,2,5,30
61446,4,6,1,0,4,7,80
61447,0,6,1,0,4,21,31
61448,0,6,1,0,6,7,3
61449,0,6,1,0,2,15,15
61450,0,6,1,17,5,6,4
61451,4,6,1,99,7,12,80
61452,0,6,1,0,1,10,3
61453,4,6,1,0,3,5,4
61454,0,6,1,0,3,6,4
61455,0,6,1,0,2,9,63
61456,4,6,1,0,2,9,2
61457,4,6,2,198,6,21,31
61458,0,6,1,12,7,5,30
61459,0,6,1,96,1,19,2
61460,0,6,1,0,1,9,4
61461,0,6,1,0,5,20,20
61462,13,6,1,98,6,15,31
61463,0,6,1,0,3,16,4
61464,0,6,1,0,6,16,4
61465,0,6,1,0,3,16,4
61466,0,6,1,0,1,16,80
61467,4,6,2,0,6,22,2
61468,0,6,2,0,6,17,31
61469,4,6,1,0,5,10,80
61470,4,6,1,0,3,3,31
61471,0,6,1,96,7,6,52
61472,4,6,1,0,7,2,2
61473,4,6,1,96,7,3,31
61474,0,6,1,0,5,16,2
61475,0,6,>2,96,7,16,14
61476,4,6,1,0,3,18,4
61477,9,6,1,0,6,21,99
61478,0,6,1,0,1,0,5
61479,0,6,>2,0,5,5,4
61480,0,6,1,96,7,19,20
61481,5,6,1,0,1,0,99
61482,0,6,1,0,1,7,14
61483,0,6,1,0,3,19,4
61484,4,6,1,0,4,4,4
61485,0,6,1,0,6,23,4
61486,0,6,1,0,3,23,4
61487,0,6,2,0,6,5,4
61488,0,6,1,0,6,12,20
61489,9,6,1,0,7,22,99
61490,0,6,1,0,5,11,2
61491,0,6,1,0,1,0,4
61492,0,6,1,0,2,9,4
61493,4,6,1,0,3,0,4
61494,0,6,1,0,5,18,31
61495,0,6,1,0,6,17,3
61496,0,6,1,0,4,22,99
61497,4,6,1,192,5,17,80
61498,0,6,1,0,3,20,4
61499,0,6,1,0,6,21,4
61500,9,6,1,99,3,20,30
61501,0,6,1,0,5,22,4
61502,8,6,1,0,7,16,6
61503,0,6,1,0,7,12,30
61504,0,6,1,0,5,17,4
61505,0,6,1,0,6,7,4
61506,9,6,1,0,2,20,20
61507,4,6,1,0,4,7,4
61508,9,6,1,0,3,20,15
61509,12,6,1,112,2,2,3
61510,0,6,2,0,3,21,4
61511,0,6,1,0,4,12,4
61512,9,6,1,0,1,23,99
61513,0,6,2,0,1,0,4
61514,8,6,1,0,5,21,4
61515,4,6,1,96,6,7,31
61516,0,6,1,96,5,12,4
61517,4,6,1,0,6,16,1
61518,0,6,1,0,7,10,80
61519,0,6,1,0,4,17,30
61520,0,6,1,0,3,6,4
61521,0,6,1,0,5,21,14
61522,0,6,1,0,2,18,14
61523,0,6,1,0,3,9,31
61524,4,6,1,0,7,13,66
61525,0,6,1,0,4,10,4
61526,0,6,1,0,2,14,80
61527,0,6,1,0,6,18,6
61528,0,6,1,96,5,2,4
61529,4,6,1,0,6,15,80
61530,0,6,>2,0,2,6,14
61531,9,6,1,99,1,19,9
61532,0,6,1,0,5,13,4
61533,9,6,1,0,1,6,14
61534,0,6,1,0,1,2,15
61535,0,6,1,0,1,16,30
61536,4,6,1,96,3,17,16
61537,4,6,1,0,6,15,31
61538,0,6,1,0,7,3,14
61539,0,6,1,0,6,18,4
61540,0,6,1,0,4,0,31
61541,0,6,1,0,1,1,21
61542,0,6,1,0,7,13,80
61543,0,6,1,0,2,20,4
61544,0,6,1,0,1,13,80
61545,0,6,1,96,6,16,14
61546,4,6,1,0,7,22,2
61547,2,6,>2,0,1,21,2
61548,0,6,1,96,7,13,80
61549,0,6,1,0,4,14,4
61550,0,6,1,0,3,20,8
61551,0,6,1,0,6,6,30
61552,4,6,1,96,4,2,4
61553,0,6,1,1,2,20,4
61554,4,6,1,0,1,5,4
61555,4,6,2,96,3,18,15
61556,0,6,1,96,3,15,4
61557,0,6,1,0,1,0,4
61558,0,6,1,0,2,19,4
61559,0,6,1,0,2,16,40
61560,0,6,1,0,5,4,31
61561,0,6,2,0,3,6,31
61562,0,6,1,0,4,3,5
61563,12,6,1,16,1,4,16
61564,4,6,1,0,2,14,80
61565,0,6,1,0,5,5,4
61566,4,6,1,99,2,22,4
61567,0,6,1,0,3,20,5
61568,4,6,2,12,1,12,14
61569,0,6,1,96,1,12,31
61570,0,6,2,99,6,6,1
61571,4,6,1,0,5,6,80
61572,0,6,1,0,6,18,4
61573,0,6,1,12,1,20,31
61574,0,6,1,0,6,9,4
61575,0,6,1,0,6,19,15
61576,9,6,1,99,7,10,4
61577,4,6,2,96,1,14,2
61578,0,6,1,0,7,18,66
61579,8,6,1,0,3,10,14
61580,3,6,1,0,1,14,4
61581,0,6,1,0,3,10,31
61582,0,6,1,0,2,15,15
61583,4,6,1,0,1,19,4
61584,0,6,1,0,7,23,4
61585,0,6,1,0,1,18,4
61586,0,6,1,0,5,15,80
61587,0,6,1,0,1,7,20
61588,0,6,1,96,5,3,14
61589,0,6,1,0,3,14,14
61590,0,6,1,0,5,3,4
61591,0,6,1,0,5,23,4
61592,4,6,1,0,5,2,80
61593,0,6,1,0,4,18,21
61594,0,6,1,0,7,23,4
61595,4,6,1,99,2,7,4
61596,0,6,2,0,2,18,2
61597,0,6,1,96,5,21,3
61598,0,6,1,0,5,16,3
61599,0,6,1,0,2,17,31
61600,0,6,1,3,7,0,4
61601,0,6,1,0,2,5,4
61602,4,6,1,96,7,20,4
61603,4,6,1,96,7,18,73
61604,0,6,1,0,4,8,63
61605,4,6,1,0,4,10,4
61606,0,6,1,0,1,21,2
61607,12,6,1,16,2,4,80
61608,4,6,1,0,5,22,14
61609,0,6,1,99,6,99,4
61610,0,6,1,100,6,6,50
61611,0,6,1,0,6,20,4
61612,0,6,1,0,2,22,14
61613,0,6,1,0,1,11,80
61614,4,6,1,99,7,6,4
61615,0,6,1,0,2,6,4
61616,4,6,1,0,7,2,14
61617,4,6,1,96,2,8,80
61618,4,6,1,99,7,13,80
61619,0,6,2,96,2,7,4
61620,0,6,1,0,1,13,80
61621,0,6,1,192,1,0,31
61622,4,6,1,99,2,1,80
61623,0,6,1,0,6,9,14
61624,0,6,1,0,7,17,4
61625,0,6,1,99,2,21,15
61626,0,6,1,0,5,21,14
61627,4,6,1,99,7,9,80
61628,4,6,1,0,1,5,80
61629,0,6,1,0,5,22,20
61630,0,6,1,0,4,19,4
61631,4,6,1,0,3,17,80
61632,0,6,1,99,4,20,31
61633,0,6,1,96,4,5,4
61634,4,6,1,99,5,21,20
61635,0,6,1,0,4,22,14
61636,0,6,1,3,2,9,4
61637,18,6,1,198,6,20,20
61638,0,6,1,96,6,16,4
61639,0,6,1,96,6,20,4
61640,9,6,1,6,2,2,4
61641,4,6,1,0,7,6,4
61642,0,6,1,0,1,15,52
61643,9,6,1,0,4,14,30
61644,0,6,1,0,7,5,4
61645,4,6,1,99,7,15,4
61646,0,6,1,0,7,16,4
61647,0,6,1,0,6,17,4
61648,0,6,1,0,1,2,4
61649,0,6,1,0,1,5,4
61650,4,6,1,0,1,11,4
61651,4,6,1,0,6,3,2
61652,0,6,1,0,1,9,4
61653,0,6,1,0,7,14,15
61654,0,6,1,99,3,5,14
61655,4,6,1,0,7,11,80
61656,4,6,1,1,5,6,4
61657,4,6,1,96,2,21,15
61658,4,6,1,0,1,5,31
61659,9,6,1,99,7,6,14
61660,0,6,1,99,7,13,80
61661,9,6,2,198,1,15,15
61662,4,6,1,0,7,20,3
61663,4,6,1,0,1,4,14
61664,0,6,1,0,7,22,15
61665,0,6,1,0,2,5,4
61666,0,6,1,0,2,99,4
61667,0,6,1,0,6,18,3
61668,4,6,1,0,3,17,4
61669,0,6,1,0,2,6,80
61670,4,6,1,0,4,5,63
61671,0,6,1,0,4,12,50
61672,0,6,1,0,4,13,31
61673,4,6,1,0,1,22,4
61674,9,6,1,0,6,1,99
61675,0,6,2,0,4,14,4
61676,0,6,1,0,5,17,4
61677,4,6,1,96,1,9,4
61678,0,6,1,0,3,13,4
61679,0,6,1,99,7,2,14
61680,0,6,1,0,6,6,30
61681,0,6,1,99,5,20,4
61682,0,6,1,0,7,6,20
61683,0,6,1,0,2,20,14
61684,0,6,2,0,7,7,4
61685,0,6,1,0,7,20,14
61686,3,6,1,99,7,19,31
61687,0,6,2,0,4,10,21
61688,0,6,1,0,6,20,3
61689,0,6,1,0,1,23,66
61690,0,6,1,0,6,11,4
61691,4,6,1,5,6,9,20
61692,0,6,1,0,6,18,4
61693,0,6,1,0,5,6,4
61694,4,6,1,0,4,4,4
61695,0,6,2,0,6,14,31
61696,0,6,1,96,2,10,4
61697,9,6,1,12,1,19,6
61698,0,6,1,0,3,18,4
61699,3,6,1,0,7,3,4
61700,0,6,1,0,4,17,4
61701,0,6,1,0,2,20,15
61702,4,6,1,0,7,13,80
61703,0,6,1,0,2,12,31
61704,8,6,1,0,3,0,4
61705,4,6,1,0,1,8,2
61706,0,6,1,0,7,7,14
61707,0,6,1,0,4,6,30
61708,4,6,1,0,1,15,80
61709,9,6,>2,0,1,0,14
61710,4,6,1,0,2,13,80
61711,4,6,1,99,1,17,80
61712,9,6,1,99,6,23,2
61713,4,6,1,0,5,12,80
61714,2,6,1,0,1,6,3
61715,18,6,1,0,7,1,30
61716,4,6,1,96,4,8,80
61717,0,6,1,0,7,20,6
61718,4,6,1,0,3,19,80
61719,4,6,1,1,3,6,66
61720,0,6,1,0,5,1,2
61721,0,6,1,96,5,13,55
61722,0,6,1,0,5,19,30
61723,0,6,2,0,4,16,20
61724,0,6,1,0,2,15,80
61725,0,6,1,0,6,16,80
61726,5,6,2,99,1,16,4
61727,4,6,1,0,7,2,6
61728,0,6,1,0,4,12,15
61729,0,6,1,0,2,23,4
61730,0,6,1,0,6,15,14
61731,0,6,1,96,1,17,14
61732,0,6,1,0,3,23,5
61733,0,6,1,0,3,19,4
61734,0,6,1,0,7,8,4
61735,0,6,1,0,3,2,4
61736,0,6,1,0,7,9,80
61737,0,6,1,0,1,15,14
61738,0,6,1,0,7,2,14
61739,0,6,1,0,1,17,14
61740,0,6,1,96,6,23,2
61741,0,6,1,0,2,7,15
61742,0,6,1,0,7,15,2
61744,0,6,1,0,1,0,20
61745,0,6,1,96,4,16,6
61746,0,6,1,99,6,3,29
61747,4,6,1,111,4,22,15
61748,0,6,1,0,6,19,15
61749,0,6,1,96,7,23,5
61750,0,6,1,0,6,9,2
61751,4,6,1,0,1,2,2
61752,0,6,1,0,1,11,30
61753,0,6,1,0,1,3,14
61754,0,6,1,96,2,17,66
61755,0,6,1,0,5,10,20
61756,4,6,1,0,3,9,63
61757,4,6,1,96,6,13,3
61758,0,6,1,0,1,18,67
61759,0,6,1,0,7,2,4
61760,0,6,1,0,5,15,30
61761,9,6,1,0,3,10,80
61762,0,6,1,0,3,11,4
61763,4,6,1,96,7,2,3
61764,0,6,1,0,6,22,21
61765,0,6,1,96,1,13,1
61766,0,6,1,93,4,8,4
61767,0,6,1,0,6,17,4
61768,4,6,1,0,1,3,80
61769,0,6,1,0,1,4,15
61770,0,6,1,0,6,20,80
61771,0,6,1,0,7,0,80
61772,4,6,1,96,3,6,4
61773,4,6,2,0,7,2,3
61774,4,6,1,96,6,12,3
61775,0,6,1,0,6,8,31
61776,4,6,1,0,5,21,80
61777,0,6,1,13,6,15,31
61778,0,6,1,0,6,13,31
61779,0,6,1,96,5,12,80
61780,0,6,1,0,6,18,14
61781,4,6,1,96,1,15,9
61782,0,6,1,0,2,5,4
61783,4,6,1,96,7,3,62
61784,0,6,1,0,4,2,66
61785,4,6,1,96,4,9,80
61786,0,6,1,197,5,16,4
61787,4,6,1,0,2,6,31
61788,0,6,2,0,7,4,14
61789,4,6,1,0,4,12,4
61790,0,6,1,0,4,13,14
61791,0,6,1,13,1,13,31
61792,0,6,1,99,7,13,80
61793,0,6,1,0,1,2,4
61794,4,6,1,96,7,1,30
61795,0,6,1,0,2,22,14
61796,4,6,1,0,6,10,3
61797,0,6,1,0,2,19,20
61798,4,6,1,96,2,9,4
61799,8,6,1,0,6,9,80
61800,0,6,>2,0,5,4,4
61801,4,6,1,0,2,6,80
61802,0,6,1,98,6,18,30
61803,0,6,1,0,1,20,31
61804,0,6,1,0,1,9,80
61805,0,6,1,96,6,22,14
61806,0,6,1,99,2,14,14
61807,0,6,1,0,6,18,21
61808,0,6,1,0,4,6,5
61809,0,6,1,0,6,19,62
61810,12,6,1,16,6,3,63
61811,0,6,2,0,7,0,14
61812,4,6,1,1,4,4,66
61813,9,6,1,96,5,21,99
61814,3,6,1,0,3,21,80
61815,0,6,1,0,1,20,14
61816,0,6,1,0,6,20,4
61817,0,6,1,0,7,13,15
61818,0,6,1,0,4,5,4
61819,4,6,1,0,1,7,31
61820,4,6,1,0,6,16,30
61821,0,6,1,0,1,19,90
61822,0,6,1,0,2,6,4
61823,0,6,1,96,2,2,4
61824,4,6,1,0,1,10,80
61825,0,6,1,0,2,8,31
61826,0,6,1,0,7,2,4
61827,0,6,1,0,5,18,4
61828,0,6,1,0,1,8,6
61829,4,6,2,0,6,17,4
61830,4,6,1,6,4,13,4
61831,4,6,1,96,3,14,4
61832,0,6,1,0,6,1,4
61833,0,6,1,0,5,6,5
61834,0,6,1,0,5,18,14
61835,4,6,1,0,6,7,4
61836,0,6,1,0,1,3,4
61837,0,6,1,0,3,21,14
61838,0,6,1,0,1,16,15
61839,0,6,1,0,7,17,20
61840,16,6,1,208,6,4,2
61841,0,6,1,0,3,15,4
61842,4,6,1,0,6,8,4
61843,4,6,1,0,1,14,80
61844,8,6,1,0,6,22,3
61845,4,6,1,96,4,17,31
61846,0,6,1,0,7,7,14
61847,0,6,1,0,2,6,31
61848,4,6,1,96,4,18,30
61849,0,6,1,0,4,8,4
61850,4,6,1,0,6,1,4
61851,0,6,1,0,1,2,99
61852,0,6,2,0,7,19,15
61853,0,6,1,0,5,14,14
61854,0,6,1,0,7,23,4
61855,0,6,1,0,1,20,99
61856,0,6,1,0,1,14,31
61857,0,6,1,96,6,20,4
61858,0,6,1,98,7,99,83
61859,0,6,1,96,7,17,2
61860,4,6,1,96,1,23,31
61861,0,6,1,3,7,11,2
61862,0,6,1,0,7,13,4
61863,0,6,1,99,5,11,4
61864,0,6,1,0,7,17,4
61865,4,6,1,96,1,0,14
61866,3,6,1,0,3,0,4
61867,0,6,1,99,1,14,31
61868,0,6,1,0,4,17,4
61869,4,6,1,0,6,13,80
61870,0,6,1,0,4,22,14
61871,0,6,1,0,5,4,30
61872,4,6,1,0,4,0,4
61873,4,6,1,96,1,8,80
61874,4,6,1,96,5,1,4
61875,0,6,1,0,6,9,14
61876,4,6,2,0,7,9,3
61877,0,6,1,0,2,11,4
61878,0,6,1,0,2,13,14
61879,0,6,1,0,7,16,14
61880,4,6,1,0,1,3,2
61881,0,6,1,0,1,19,9
61882,0,6,1,0,7,15,4
61883,0,6,1,0,5,17,31
61884,4,6,1,103,5,18,4
61885,0,6,1,0,5,22,80
61886,0,6,1,0,5,14,4
61887,0,6,1,0,5,17,4
61888,0,6,1,0,5,16,6
61889,0,6,1,0,7,23,3
61890,0,6,1,0,2,19,30
61891,0,6,1,99,5,21,14
61892,5,6,1,0,7,4,99
61893,4,6,1,96,7,23,4
61894,4,6,2,0,1,3,4
61895,0,6,1,96,3,20,14
61896,0,6,2,0,5,15,4
61897,0,6,1,0,1,18,4
61898,3,6,1,0,6,15,20
61899,4,6,1,0,6,16,21
61900,0,6,1,96,7,21,1
61901,4,6,1,96,7,5,4
61902,0,6,1,0,5,17,14
61903,4,6,1,96,6,99,62
61904,4,6,1,0,7,1,15
61905,4,6,1,99,6,22,4
61906,0,6,1,99,7,13,31
61907,0,6,2,0,7,15,15
61908,0,6,1,0,6,13,14
61909,0,6,1,96,2,18,4
61910,0,6,1,0,3,15,92
61911,0,6,1,99,3,14,61
61912,0,6,1,0,3,5,31
61913,12,6,1,16,1,2,2
61914,0,6,1,13,4,6,31
61915,0,6,1,0,4,18,4
61916,0,6,1,0,6,7,4
61917,0,6,2,96,7,1,31
61918,4,6,1,0,5,6,80
61919,0,6,1,0,4,21,80
61920,0,6,1,0,5,12,14
61921,4,6,1,0,6,22,80
61922,0,6,1,0,6,10,31
61923,4,6,1,0,2,21,31
61924,0,6,1,0,2,19,4
61925,0,6,1,0,7,19,4
61926,0,6,2,96,2,2,31
61927,4,6,1,12,4,2,9
61928,0,6,1,0,4,15,15
61929,4,6,1,0,4,18,80
61930,4,6,1,0,6,4,80
61931,4,6,1,0,1,2,4
61932,0,6,1,0,7,2,31
61933,0,6,1,0,6,13,4
61934,0,6,1,192,1,8,4
61935,4,6,1,0,7,19,4
61936,4,6,1,0,4,10,80
61937,0,6,1,96,1,15,31
61938,4,6,>2,96,3,22,4
61939,0,6,1,0,6,17,14
61940,0,6,1,0,4,14,4
61941,0,6,1,0,7,10,4
61942,0,6,1,0,1,7,73
61943,4,6,1,99,7,2,99
61944,0,6,1,0,2,7,62
61945,4,6,1,0,4,15,66
61946,4,6,1,0,2,20,80
61947,0,6,1,0,3,3,5
61948,4,6,1,99,3,2,31
61949,0,6,1,0,1,21,15
61950,0,6,1,0,5,23,14
61951,4,6,2,0,7,15,4
61952,4,6,2,0,7,21,14
61953,0,6,1,0,4,5,4
61954,4,6,1,0,3,16,4
61955,0,6,1,0,5,20,4
61956,0,6,1,0,1,10,1
61957,0,6,1,0,3,21,4
61958,9,6,1,0,1,20,30
61959,4,6,1,0,4,9,4
61960,0,6,1,0,5,21,14
61961,0,6,1,0,5,7,30
61962,4,6,1,0,6,6,15
61963,0,6,1,0,2,9,21
61964,0,6,1,0,2,23,4
61965,0,6,1,1,1,0,29
61966,0,6,1,0,1,18,14
61967,0,6,1,0,5,3,4
61968,0,6,1,96,2,2,14
61969,4,6,1,0,3,6,4
61970,4,6,1,0,1,17,4
61971,0,6,1,0,1,14,4
61972,0,6,1,96,7,5,2
61973,0,6,1,0,5,7,2
61974,0,6,>2,96,5,19,5
61975,3,6,1,0,4,12,4
61976,0,6,2,96,3,6,5
61977,0,6,2,3,1,14,15
61978,4,6,1,96,1,1,4
61979,4,6,1,93,6,22,4
61980,4,6,2,0,5,13,2
61981,0,6,1,99,1,2,99
61982,0,6,1,0,3,22,80
61983,0,6,1,0,6,22,4
61984,4,6,1,0,1,4,3
61985,4,6,1,0,5,6,80
61986,18,6,1,0,2,9,30
61987,4,6,1,96,1,1,3
61988,9,6,1,0,6,21,99
61989,0,6,1,0,4,5,15
61990,4,6,1,0,2,6,31
61991,9,6,1,0,6,4,99
61992,0,6,1,96,5,19,9
61993,12,6,1,16,1,5,14
61994,4,6,1,0,5,13,4
61995,0,6,1,0,1,20,4
61996,0,6,1,96,7,4,14
61997,0,6,1,0,4,8,5
61998,9,6,1,99,2,0,4
61999,4,6,1,0,3,8,80
62000,0,6,1,0,2,18,31
62001,0,6,1,0,4,23,4
62002,4,6,1,0,4,10,80
62003,0,6,1,0,6,18,80
62004,4,6,1,0,2,7,14
62005,0,6,1,0,6,5,4
62006,4,6,1,96,7,3,2
62007,0,6,1,0,6,16,58
62008,0,6,1,0,4,13,4
62009,0,6,1,0,3,19,4
62010,0,6,1,0,2,19,14
62011,0,6,1,96,4,0,1
62012,0,6,2,0,7,18,80
62013,0,6,1,0,1,18,14
62014,0,6,1,96,7,18,4
62015,0,6,1,96,1,20,6
62016,0,6,1,6,6,17,4
62017,0,6,1,0,3,21,66
62018,0,6,1,0,2,23,9
62019,0,6,1,0,3,4,3
62020,0,6,1,0,1,4,14
62021,4,6,1,96,1,20,80
62022,0,6,1,96,2,6,4
62023,4,6,1,0,4,13,15
62024,4,6,1,0,5,14,14
62025,0,6,1,96,4,10,14
62026,0,6,1,0,5,18,4
62027,4,6,1,96,5,12,80
62028,0,6,2,0,6,3,15
62029,4,6,1,0,6,2,80
62030,0,6,1,0,6,13,2
62031,0,6,1,0,7,14,80
62032,0,6,1,0,1,5,4
62033,0,6,1,0,1,2,4
62034,0,6,1,0,7,19,80
62035,4,6,1,0,2,0,30
62036,4,6,1,0,3,2,2
62037,9,6,1,99,7,20,99
62038,0,6,1,1,3,5,4
62039,0,6,1,99,5,18,4
62040,0,6,1,0,4,21,15
62041,0,6,1,0,5,19,6
62042,0,6,1,0,5,4,3
62043,0,6,1,0,3,2,20
62044,0,6,2,1,5,1,31
62045,0,6,1,0,5,19,4
62046,0,6,1,0,4,10,4
62047,4,6,1,0,5,20,4
62048,2,6,2,0,4,20,2
62049,0,6,1,0,5,3,66
62050,4,6,1,0,4,13,66
62051,0,6,1,0,5,7,14
62052,4,6,2,0,4,14,31
62053,4,6,1,192,3,5,4
62054,0,6,1,0,1,11,4
62055,9,6,1,99,1,23,4
62056,0,6,1,0,6,5,15
62057,0,6,1,0,5,7,4
62058,0,6,1,0,7,22,4
62059,0,6,1,0,5,7,4
62060,0,6,>2,0,1,23,14
62061,0,6,1,0,3,1,15
62062,0,6,2,99,5,0,2
62063,0,6,1,5,4,13,4
62064,4,6,1,0,1,5,21
62065,4,6,1,0,5,22,2
62066,4,6,1,0,1,3,4
62067,0,6,1,0,6,20,2
62068,0,6,1,198,5,5,4
62069,0,6,1,96,6,20,15
62070,0,6,1,0,4,6,2
62071,0,6,1,0,1,14,31
62072,4,6,1,98,2,16,1
62073,0,6,1,0,2,8,31
62074,0,6,1,0,6,5,14
62075,0,6,1,0,7,12,30
62076,0,6,1,0,1,21,4
62077,0,6,1,0,1,20,4
62078,4,6,1,96,3,5,1
62079,0,6,1,0,2,17,31
62080,0,6,1,0,5,6,4
62081,0,6,1,0,7,17,4
62082,0,6,1,0,4,6,4
62083,9,6,1,0,1,1,4
62084,0,6,1,0,6,8,4
62085,0,6,1,0,6,20,15
62086,0,6,1,0,3,5,6
62087,3,6,2,96,2,22,2
62088,0,6,1,0,6,22,4
62089,4,6,1,0,2,17,4
62090,0,6,1,96,7,13,80
62091,0,6,1,99,1,4,14
62092,0,6,1,0,6,18,14
62093,9,6,1,99,1,99,31
62094,0,6,1,0,3,13,20
62095,0,6,1,99,2,13,62
62096,5,6,1,99,3,99,14
62097,0,6,1,0,5,14,4
62098,9,6,1,99,4,18,15
62099,0,6,1,0,3,18,4
62100,3,6,1,99,5,11,3
62101,9,6,1,99,1,1,30
62102,0,6,1,0,4,10,12
62103,0,6,1,0,2,2,5
62104,9,6,1,99,1,22,31
62105,4,6,1,99,2,17,31
62106,0,6,1,0,5,1,66
62107,0,6,1,96,4,18,15
62108,4,6,1,0,2,15,80
62109,0,6,1,0,7,15,4
62110,0,6,1,0,5,22,99
62111,0,6,1,0,6,1,4
62112,0,6,1,0,1,21,80
62113,0,6,1,0,2,5,61
62114,0,6,1,0,6,23,2
62115,0,6,1,0,4,20,1
62116,13,6,1,96,4,6,99
62117,0,6,1,0,3,14,20
62118,0,6,1,0,2,11,4
62119,0,6,1,0,3,21,4
62120,4,6,1,0,2,21,20
62121,0,6,1,0,7,21,4
62122,4,6,1,96,7,19,31
62123,4,6,1,99,3,99,80
62124,0,6,1,0,2,16,14
62125,0,6,1,99,7,99,1
62126,0,6,1,0,6,19,4
62127,3,6,1,99,3,1,4
62128,9,6,1,99,2,2,31
62129,0,6,1,0,4,13,31
62130,0,6,1,0,4,19,14
62131,8,6,1,0,7,13,80
62132,0,6,1,0,5,18,20
62133,0,6,1,99,3,11,66
62134,4,6,1,0,3,7,15
62135,0,6,1,0,7,19,2
62136,0,6,1,1,1,20,14
62137,0,6,1,99,7,6,31
62138,5,6,1,0,4,17,20
62139,0,6,1,0,7,18,15
62140,0,6,1,0,3,5,31
62141,0,6,1,0,1,5,80
62142,0,6,1,0,2,18,30
62143,0,6,1,93,2,19,4
62144,4,6,1,0,6,18,80
62145,4,6,1,3,2,9,4
62146,4,6,1,0,7,8,80
62147,4,6,1,99,6,3,4
62148,4,6,1,0,2,20,4
62149,0,6,1,0,2,8,31
62150,0,6,1,0,3,9,14
62151,0,6,1,0,5,6,61
62152,4,6,1,96,4,11,4
62153,4,6,1,0,7,22,80
62154,4,6,1,0,5,4,31
62155,3,6,1,99,7,16,4
62156,0,6,1,96,2,13,31
62157,0,6,1,99,2,4,4
62158,4,6,1,99,2,16,80
62159,9,6,2,99,4,0,14
62160,4,6,1,96,7,1,1
62161,9,6,1,99,1,99,4
62162,0,6,1,0,7,9,31
62163,0,6,1,99,3,11,92
62164,13,6,1,0,3,13,31
62165,9,6,1,99,7,23,99
