ST_CASE,DAY_WEEK,HOUR,BODY_TYP,FATAL_LEVEL,WEATHER,FATAL_COUNT,BODY_TYP2
60246,1,11,2,1,1,1,1
60249,7,1,4,1,1,1,1
60253,6,0,4,1,1,1,1
60254,3,7,4,1,1,1,1
60256,1,19,2,1,1,1,1
60260,7,16,4,1,1,1,1
60262,7,10,2,1,2,1,1
60263,4,15,4,1,1,1,1
60265,1,0,4,1,1,1,1
60271,3,15,4,1,1,1,1
60272,3,19,4,1,1,1,1
60273,6,18,2,1,1,1,1
60281,7,0,4,1,1,1,1
60282,5,18,2,1,1,1,1
60284,6,6,6,1,1,1,1
60285,7,14,4,1,1,1,1
60289,5,12,4,1,1,1,1
60290,1,7,4,1,1,1,1
60291,5,20,4,1,1,1,1
60295,1,21,4,1,1,1,1
60299,4,6,4,1,10,1,1
60301,6,21,4,1,1,1,1
60303,7,3,2,1,1,1,1
60304,7,3,2,1,1,1,1
60307,2,2,4,1,1,1,1
60308,2,9,4,1,1,1,1
60309,1,0,4,1,10,1,1
60315,7,23,6,1,1,1,1
60316,1,19,2,1,2,1,1
60317,2,21,4,1,1,1,1
60323,1,3,2,1,1,1,1
60324,4,22,4,1,1,1,1
60327,1,0,4,1,1,1,1
60332,2,5,6,1,5,1,1
60335,7,21,4,1,1,1,1
60337,3,20,4,1,1,1,1
60342,2,3,4,1,10,1,1
60345,5,20,4,1,1,1,1
60346,6,1,4,1,1,1,1
60350,7,1,4,1,1,1,1
60354,1,1,4,1,10,1,1
60357,1,6,2,1,2,1,1
60358,4,5,6,1,1,1,1
60362,3,6,5,1,1,1,1
60365,5,4,4,1,1,1,1
60366,3,13,4,1,10,1,1
60368,6,21,4,1,1,1,1
60369,5,8,4,1,1,1,1
60371,7,19,4,1,2,1,1
60373,7,2,6,1,1,1,1
60375,6,23,4,1,10,1,1
60379,6,22,4,1,1,1,1
60387,4,12,4,1,1,1,1
60390,1,22,4,1,1,1,1
60391,5,17,6,1,1,1,1
60392,5,20,1,1,1,1,1
60395,1,1,4,1,1,1,1
60397,2,19,4,1,1,1,1
60399,2,18,4,1,1,1,1
60400,2,0,4,1,2,1,1
60402,4,3,4,1,1,1,1
60405,2,17,4,1,10,1,1
60406,6,20,4,1,1,1,1
60407,2,5,6,1,10,1,1
60409,6,16,4,1,1,1,1
60410,2,12,4,1,1,1,1
60412,3,10,4,1,1,1,1
60415,4,15,2,1,10,1,1
60417,4,19,4,1,10,1,1
60419,4,18,3,1,1,1,1
60421,2,22,4,1,1,1,1
60424,5,15,2,1,1,1,1
60425,7,20,4,1,1,1,1
60426,1,3,1,1,1,1,1
60430,3,8,2,1,1,1,1
60432,2,7,6,1,5,1,1
60433,6,3,4,1,1,1,1
60436,2,18,3,1,1,1,1
60437,6,4,4,1,1,1,1
60438,3,5,4,1,1,1,1
60444,6,16,4,1,1,1,1
60445,7,0,2,1,1,1,1
60446,3,12,4,1,1,1,1
60447,4,12,4,1,1,1,1
60449,4,1,2,1,2,1,1
60453,3,18,4,1,1,1,1
60455,1,16,4,1,1,1,1
60457,3,20,2,1,1,1,1
60460,7,12,4,1,10,1,1
60461,2,1,4,1,1,1,1
60463,6,23,5,1,1,1,1
60465,7,1,4,1,1,1,1
60466,7,1,4,1,1,1,1
60467,7,5,4,1,1,1,1
60469,2,5,4,1,1,1,1
60470,7,21,2,1,1,1,1
60471,2,8,4,1,1,1,1
60473,3,6,4,1,1,1,1
60477,3,14,4,1,1,1,1
60478,3,17,4,1,1,1,1
60479,2,8,4,1,1,1,1
60480,3,5,4,1,1,1,1
60482,5,5,4,1,1,1,1
60484,5,8,4,1,1,1,1
60489,4,13,4,1,1,1,1
60490,4,3,4,1,1,1,1
60493,5,20,6,1,1,1,1
60494,6,1,4,1,1,1,1
60495,6,20,4,1,1,1,1
60497,6,22,4,1,1,1,1
60502,4,23,4,1,1,1,1
60503,3,18,4,1,1,1,1
60504,6,23,4,1,1,1,1
60506,7,13,4,1,1,1,1
60507,6,13,4,1,1,1,1
60508,2,1,5,1,1,1,1
60511,1,12,4,1,1,1,1
60513,7,18,4,1,10,1,1
60515,7,20,3,1,1,1,1
60516,7,21,4,1,1,1,1
60518,6,16,4,1,1,1,1
60519,1,18,5,1,1,1,1
60520,7,22,3,1,10,1,1
60521,7,23,2,1,1,1,1
60522,1,0,4,1,1,1,1
60529,6,21,3,1,1,1,1
60531,7,6,4,1,1,1,1
60535,7,14,4,1,1,1,1
60536,4,4,2,1,1,1,1
60537,1,20,4,1,1,1,1
60539,2,22,4,1,1,1,1
60540,2,0,4,1,1,1,1
60541,3,19,2,1,1,1,1
60542,7,2,4,1,1,1,1
60544,4,23,4,1,1,1,1
60547,7,21,4,1,1,1,1
60548,7,6,4,1,5,1,1
60552,7,15,5,1,1,1,1
60557,7,22,4,1,1,1,1
60562,2,22,4,1,1,1,1
60563,7,2,4,1,1,1,1
60564,4,6,4,1,1,1,1
60565,4,11,4,1,1,1,1
60567,1,0,9,1,1,1,1
60568,4,13,4,1,1,1,1
60569,7,9,4,1,1,1,1
60571,2,1,4,1,1,1,1
60573,2,20,6,1,1,1,1
60574,5,1,6,1,1,1,1
60576,4,2,2,1,1,1,1
60577,4,7,4,1,1,1,1
60578,5,3,2,1,1,1,1
60579,5,13,4,1,1,1,1
60586,4,7,2,1,10,1,1
60590,1,6,4,1,1,1,1
60591,1,8,6,1,1,1,1
60593,1,8,4,1,1,1,1
60594,5,13,2,1,1,1,1
60599,7,19,2,1,1,1,1
60600,3,6,4,1,1,1,1
60603,3,16,2,1,1,1,1
60606,5,20,4,1,1,1,1
60609,5,22,2,1,1,1,1
60612,3,11,4,1,1,1,1
60614,3,15,5,1,1,1,1
60616,1,17,4,1,1,1,1
60618,2,14,3,1,1,1,1
60626,5,22,4,1,1,1,1
60627,4,5,4,1,1,1,1
60628,3,4,4,1,1,1,1
60632,3,13,4,1,10,1,1
60636,6,21,4,1,1,1,1
60638,3,21,4,1,10,1,1
60644,7,3,4,1,1,1,1
60646,1,13,4,1,1,1,1
60647,7,4,4,1,1,1,1
60651,4,19,2,1,1,1,1
60657,6,20,4,1,1,1,1
60661,2,20,4,1,1,1,1
60663,5,1,4,1,1,1,1
60664,7,21,4,1,1,1,1
60666,3,9,4,1,1,1,1
60668,7,4,4,1,1,1,1
60669,6,6,4,1,1,1,1
60674,1,11,4,1,2,1,1
60678,1,21,4,1,1,1,1
60679,5,20,6,1,1,1,1
60680,2,3,4,1,1,1,1
60683,6,18,4,1,1,1,1
60686,1,23,4,1,1,1,1
60691,2,13,4,1,1,1,1
60694,7,18,4,1,1,1,1
60697,1,18,2,1,1,1,1
60699,7,21,3,1,1,1,1
60704,7,0,4,1,1,1,1
60708,2,19,4,1,1,1,1
60710,5,22,9,1,1,1,1
60713,7,0,4,1,1,1,1
60717,7,6,3,1,10,1,1
60718,6,22,4,1,1,1,1
60719,1,17,4,1,1,1,1
60720,1,1,3,1,1,1,1
60721,3,6,4,1,10,1,1
60723,1,18,4,1,1,1,1
60729,4,15,2,1,10,1,1
60730,4,16,2,1,1,1,1
60731,3,3,2,1,1,1,1
60733,5,3,4,1,2,1,1
60734,6,7,4,1,1,1,1
60735,7,7,2,1,1,1,1
60737,7,3,6,1,10,1,1
60738,5,1,2,1,1,1,1
60740,7,2,4,1,10,1,1
60741,7,9,4,1,10,1,1
60742,1,0,5,1,1,1,1
60746,1,2,4,1,1,1,1
60749,3,9,2,1,1,1,1
60754,6,12,1,1,10,1,1
60755,7,11,4,1,10,1,1
60756,1,7,4,1,1,1,1
60757,1,23,2,1,1,1,1
60758,2,4,4,1,1,1,1
60759,1,12,4,1,1,1,1
60762,3,20,4,1,1,1,1
60763,7,1,4,1,10,1,1
60764,2,1,4,1,1,1,1
60766,2,4,4,1,10,1,1
60767,2,1,4,1,1,1,1
60768,2,3,4,1,1,1,1
60769,4,12,2,1,1,1,1
60771,5,8,4,1,1,1,1
60774,4,11,4,1,1,1,1
60775,1,21,4,1,1,1,1
60779,2,16,2,1,1,1,1
60780,1,23,2,1,1,1,1
60782,7,20,4,1,10,1,1
60785,6,22,4,1,1,1,1
60790,2,22,4,1,1,1,1
60797,6,13,4,1,1,1,1
60798,6,1,5,1,1,1,1
60800,2,0,4,1,1,1,1
60801,6,20,6,1,1,1,1
60806,1,0,3,1,1,1,1
60808,1,1,4,1,1,1,1
60809,7,21,4,1,1,1,1
60813,5,18,4,1,1,1,1
60815,5,12,4,1,1,1,1
60817,6,20,4,1,1,1,1
60819,5,14,4,1,10,1,1
60822,7,6,7,1,10,1,1
60823,1,23,4,1,1,1,1
60824,4,7,4,1,1,1,1
60826,6,20,4,1,1,1,1
60829,3,11,4,1,1,1,1
60832,7,0,4,1,1,1,1
60836,1,2,2,1,1,1,1
60837,3,3,4,1,1,1,1
60840,7,13,6,1,1,1,1
60843,5,13,2,1,2,1,1
60845,7,19,5,1,1,1,1
60848,1,3,5,1,1,1,1
60850,1,11,2,1,1,1,1
60856,7,4,4,1,1,1,1
60860,2,2,4,1,1,1,1
60862,1,14,4,1,1,1,1
60866,1,17,4,1,1,1,1
60871,6,15,6,1,1,1,1
60872,2,20,4,1,1,1,1
60874,1,4,4,1,10,1,1
60875,2,10,5,1,1,1,1
60885,4,18,4,1,10,1,1
60886,3,20,4,1,1,1,1
60890,3,17,4,1,1,1,1
60891,2,8,4,1,1,1,1
60893,2,14,4,1,1,1,1
60895,6,20,4,1,1,1,1
60898,4,21,1,1,1,1,1
60900,2,23,4,1,1,1,1
60903,1,21,4,1,1,1,1
60904,4,12,1,1,1,1,1
60905,6,18,2,1,2,1,1
60911,6,21,4,1,10,1,1
60912,2,17,4,1,1,1,1
60913,5,7,4,1,1,1,1
60914,4,17,3,1,1,1,1
60916,5,14,4,1,1,1,1
60918,5,9,4,1,1,1,1
60923,4,18,2,1,1,1,1
60930,1,15,4,1,1,1,1
60931,1,5,4,1,1,1,1
60932,5,12,4,1,1,1,1
60933,7,6,4,1,1,1,1
60936,3,10,4,1,1,1,1
60937,7,22,5,1,1,1,1
60942,6,12,2,1,1,1,1
60947,4,20,2,1,1,1,1
60949,5,15,4,1,1,1,1
60950,3,21,2,1,1,1,1
60951,4,21,3,1,1,1,1
60952,3,15,2,1,1,1,1
60956,4,22,2,1,1,1,1
60960,2,20,4,1,1,1,1
60961,4,21,2,1,10,1,1
60964,1,14,4,1,1,1,1
60968,5,14,2,1,1,1,1
60974,1,17,3,1,1,1,1
60975,4,15,4,1,10,1,1
60976,5,16,4,1,2,1,1
60978,5,8,1,1,1,1,1
60981,2,4,5,1,1,1,1
60983,3,7,4,1,10,1,1
60984,6,14,3,1,1,1,1
60985,1,20,4,1,1,1,1
60987,3,16,4,1,1,1,1
60988,1,22,6,1,10,1,1
60989,4,21,4,1,1,1,1
60991,4,21,4,1,1,1,1
60994,6,8,4,1,10,1,1
60997,4,22,4,1,1,1,1
60999,4,22,4,1,1,1,1
61005,5,22,2,1,2,1,1
61007,3,18,4,1,1,1,1
61008,1,2,2,1,1,1,1
61010,6,23,4,1,1,1,1
61011,6,21,2,1,1,1,1
61012,1,5,3,1,1,1,1
61014,3,12,4,1,1,1,1
61015,2,21,4,1,1,1,1
61016,7,17,4,1,1,1,1
61019,3,1,4,1,1,1,1
61022,3,3,5,1,1,1,1
61026,4,6,2,1,1,1,1
61027,2,18,4,1,1,1,1
61029,2,5,4,1,10,1,1
61032,5,0,4,1,1,1,1
61033,6,14,5,1,1,1,1
61034,2,12,1,1,1,1,1
61035,1,21,4,1,1,1,1
61036,7,5,4,1,1,1,1
61037,3,6,4,1,1,1,1
61038,6,15,4,1,1,1,1
61042,7,10,2,1,1,1,1
61044,1,2,6,1,1,1,1
61046,5,0,2,1,1,1,1
61047,1,5,1,1,1,1,1
61049,4,21,4,1,1,1,1
61050,1,20,4,1,1,1,1
61052,2,13,4,1,1,1,1
61055,2,21,4,1,1,1,1
61060,3,11,4,1,1,1,1
61061,1,1,4,1,1,1,1
61068,6,13,4,1,1,1,1
61069,2,5,4,1,1,1,1
61070,2,14,4,1,1,1,1
61071,7,23,4,1,1,1,1
61076,4,7,4,1,1,1,1
61077,7,0,2,1,1,1,1
61078,1,1,4,1,1,1,1
61079,3,10,4,1,10,1,1
61080,7,19,1,1,1,1,1
61087,6,21,4,1,1,1,1
61091,5,1,2,1,1,1,1
61094,5,21,4,1,1,1,1
61100,1,21,4,1,1,1,1
61107,4,21,4,1,1,1,1
61109,6,7,4,1,10,1,1
61112,1,14,2,1,1,1,1
61113,6,21,4,1,1,1,1
61117,6,9,3,1,1,1,1
61118,7,6,5,1,1,1,1
61123,5,14,4,1,10,1,1
61126,4,17,4,1,1,1,1
61130,2,4,4,1,1,1,1
61132,3,1,4,1,1,1,1
61134,4,22,4,1,1,1,1
61135,3,21,2,1,1,1,1
61136,3,20,4,1,1,1,1
61141,3,8,4,1,1,1,1
61144,1,2,4,1,1,1,1
61146,3,21,4,1,1,1,1
61147,3,4,4,1,1,1,1
61148,6,20,4,1,1,1,1
61149,4,2,2,1,1,1,1
61151,6,7,4,1,1,1,1
61153,2,10,1,1,1,1,1
61155,2,5,2,1,1,1,1
61156,5,21,4,1,1,1,1
61157,2,5,4,1,1,1,1
61158,6,3,4,1,1,1,1
61162,6,2,2,1,1,1,1
61163,6,23,6,1,1,1,1
61164,6,18,2,1,1,1,1
61166,6,5,2,1,1,1,1
61168,7,2,4,1,1,1,1
61170,7,20,4,1,1,1,1
61171,1,16,4,1,1,1,1
61172,6,8,2,1,10,1,1
61173,4,21,6,1,1,1,1
61174,1,17,4,1,1,1,1
61175,1,21,4,1,1,1,1
61176,6,21,2,1,1,1,1
61177,6,5,6,1,1,1,1
61179,4,10,4,1,1,1,1
61184,7,20,3,1,1,1,1
61187,3,14,5,1,1,1,1
61192,6,12,4,1,1,1,1
61193,2,21,6,1,1,1,1
61195,4,5,4,1,1,1,1
61198,5,23,4,1,1,1,1
61202,3,23,3,1,5,1,1
61204,4,18,3,1,1,1,1
61206,6,9,4,1,1,1,1
61208,6,3,4,1,5,1,1
61211,3,15,4,1,1,1,1
61212,1,21,3,1,10,1,1
61213,7,23,4,1,1,1,1
61214,7,17,4,1,10,1,1
61215,6,18,4,1,1,1,1
61216,4,7,4,1,10,1,1
61219,4,6,4,1,1,1,1
61221,7,21,4,1,1,1,1
61223,1,15,4,1,1,1,1
61224,7,22,4,1,1,1,1
61226,6,20,4,1,1,1,1
61231,1,19,4,1,1,1,1
61236,1,2,4,1,1,1,1
61240,1,3,1,1,1,1,1
61242,4,12,4,1,1,1,1
61245,5,15,4,1,1,1,1
61249,4,23,4,1,1,1,1
61254,4,21,5,1,1,1,1
61255,7,11,4,1,1,1,1
61261,5,18,4,1,1,1,1
61262,7,15,4,1,1,1,1
61263,6,3,4,1,1,1,1
61264,1,5,4,1,1,1,1
61265,1,3,4,1,1,1,1
61270,5,5,4,1,1,1,1
61271,6,14,4,1,1,1,1
61278,7,0,4,1,10,1,1
61279,7,19,4,1,1,1,1
61280,6,21,4,1,1,1,1
61282,1,21,4,1,1,1,1
61284,2,23,2,1,1,1,1
61286,4,9,3,1,1,1,1
61290,2,8,4,1,1,1,1
61295,3,14,4,1,1,1,1
61296,1,23,4,1,1,1,1
61297,3,18,4,1,1,1,1
61300,1,2,4,1,10,1,1
61301,1,17,4,1,1,1,1
61303,4,0,2,1,1,1,1
61305,3,21,4,1,1,1,1
61308,6,18,4,1,1,1,1
61310,5,19,4,1,1,1,1
61312,5,17,4,1,1,1,1
61313,5,5,4,1,1,1,1
61317,7,11,2,1,1,1,1
61320,7,12,4,1,1,1,1
61322,1,14,4,1,1,1,1
61323,4,18,3,1,1,1,1
61324,5,0,6,1,1,1,1
61325,5,18,4,1,1,1,1
61326,6,1,4,1,1,1,1
61328,1,16,4,1,1,1,1
61330,6,2,4,1,1,1,1
61333,5,7,3,1,1,1,1
61334,4,21,2,1,1,1,1
61337,5,0,4,1,1,1,1
61339,6,7,4,1,10,1,1
61340,4,14,4,1,10,1,1
61341,5,16,4,1,1,1,1
61343,3,10,4,1,1,1,1
61344,5,15,4,1,1,1,1
61347,1,18,4,1,1,1,1
61348,1,20,4,1,1,1,1
61349,6,15,4,1,1,1,1
61352,5,5,4,1,1,1,1
61354,6,15,4,1,1,1,1
61355,1,6,3,1,1,1,1
61356,7,21,4,1,1,1,1
61362,6,16,4,1,1,1,1
61363,5,17,4,1,2,1,1
61366,1,3,4,1,1,1,1
61368,6,4,4,1,1,1,1
61369,1,2,2,1,1,1,1
61373,7,7,3,1,1,1,1
61375,2,6,4,1,10,1,1
61377,7,0,3,1,1,1,1
61379,2,7,4,1,1,1,1
61380,7,15,4,1,1,1,1
61381,2,10,4,1,1,1,1
61383,3,5,4,1,1,1,1
61385,7,14,4,1,1,1,1
61387,6,1,9,1,1,1,1
61388,7,3,3,1,1,1,1
61390,6,18,2,1,1,1,1
61393,1,3,4,1,1,1,1
61396,4,4,4,1,1,1,1
61397,4,16,2,1,1,1,1
61399,5,23,4,1,10,1,1
61400,7,23,4,1,1,1,1
61401,2,8,2,1,2,1,1
61404,7,1,2,1,1,1,1
61407,3,14,5,1,1,1,1
61417,4,13,3,1,1,1,1
61419,2,22,4,1,1,1,1
61426,1,22,4,1,1,1,1
61427,1,23,6,1,1,1,1
61430,1,8,4,1,1,1,1
61433,1,0,4,1,1,1,1
61434,6,21,4,1,1,1,1
61438,1,20,8,1,1,1,1
61440,2,13,5,1,1,1,1
61441,3,13,4,1,1,1,1
61448,6,7,3,1,1,1,1
61450,5,6,4,1,1,1,1
61452,1,10,3,1,1,1,1
61453,3,5,4,1,1,1,1
61454,3,6,4,1,1,1,1
61456,2,9,2,1,1,1,1
61459,1,19,2,1,2,1,1
61460,1,9,4,1,1,1,1
61463,3,16,4,1,1,1,1
61464,6,16,4,1,1,1,1
61465,3,16,4,1,1,1,1
61472,7,2,2,1,1,1,1
61474,5,16,2,1,2,1,1
61476,3,18,4,1,1,1,1
61478,1,0,5,1,1,1,1
61483,3,19,4,1,1,1,1
61484,4,4,4,1,1,1,1
61485,6,23,4,1,1,1,1
61486,3,23,4,1,1,1,1
61490,5,11,2,1,1,1,1
61491,1,0,4,1,1,1,1
61492,2,9,4,1,1,1,1
61493,3,0,4,1,1,1,1
61495,6,17,3,1,1,1,1
61498,3,20,4,1,1,1,1
61499,6,21,4,1,1,1,1
61501,5,22,4,1,1,1,1
61502,7,16,6,1,1,1,1
61504,5,17,4,1,1,1,1
61505,6,7,4,1,1,1,1
61509,2,2,3,1,1,1,1
61514,5,21,4,1,1,1,1
61516,5,12,4,1,1,1,1
61517,6,16,1,1,1,1,1
61520,3,6,4,1,1,1,1
61525,4,10,4,1,1,1,1
61527,6,18,6,1,1,1,1
61528,5,2,4,1,1,1,1
61531,1,19,9,1,1,1,1
61532,5,13,4,1,1,1,1
61539,6,18,4,1,1,1,1
61543,2,20,4,1,1,1,1
61546,7,22,2,1,1,1,1
61549,4,14,4,1,1,1,1
61550,3,20,8,1,1,1,1
61552,4,2,4,1,1,1,1
61553,2,20,4,1,1,1,1
61554,1,5,4,1,1,1,1
61556,3,15,4,1,1,1,1
61557,1,0,4,1,1,1,1
61558,2,19,4,1,1,1,1
61562,4,3,5,1,1,1,1
61565,5,5,4,1,1,1,1
61566,2,22,4,1,10,1,1
61567,3,20,5,1,1,1,1
61572,6,18,4,1,1,1,1
61574,6,9,4,1,1,1,1
61576,7,10,4,1,1,1,1
61580,1,14,4,1,1,1,1
61583,1,19,4,1,1,1,1
61584,7,23,4,1,1,1,1
61585,1,18,4,1,1,1,1
61590,5,3,4,1,1,1,1
61591,5,23,4,1,1,1,1
61594,7,23,4,1,1,1,1
61595,2,7,4,1,1,1,1
61597,5,21,3,1,1,1,1
61598,5,16,3,1,10,1,1
61600,7,0,4,1,1,1,1
61601,2,5,4,1,1,1,1
61602,7,20,4,1,1,1,1
61605,4,10,4,1,2,1,1
61606,1,21,2,1,10,1,1
61611,6,20,4,1,1,1,1
61614,7,6,4,1,1,1,1
61615,2,6,4,1,1,1,1
61624,7,17,4,1,1,1,1
61630,4,19,4,1,1,1,1
61633,4,5,4,1,10,1,1
61636,2,9,4,1,1,1,1
61638,6,16,4,1,1,1,1
61639,6,20,4,1,1,1,1
61640,2,2,4,1,1,1,1
61641,7,6,4,1,1,1,1
61644,7,5,4,1,1,1,1
61645,7,15,4,1,1,1,1
61646,7,16,4,1,1,1,1
61647,6,17,4,1,2,1,1
61648,1,2,4,1,1,1,1
61649,1,5,4,1,10,1,1
61650,1,11,4,1,2,1,1
61651,6,3,2,1,1,1,1
61652,1,9,4,1,1,1,1
61656,5,6,4,1,1,1,1
61662,7,20,3,1,1,1,1
61665,2,5,4,1,5,1,1
61667,6,18,3,1,1,1,1
61668,3,17,4,1,1,1,1
61673,1,22,4,1,1,1,1
61676,5,17,4,1,1,1,1
61677,1,9,4,1,2,1,1
61678,3,13,4,1,1,1,1
61681,5,20,4,1,1,1,1
61688,6,20,3,1,1,1,1
61690,6,11,4,1,1,1,1
61692,6,18,4,1,1,1,1
61693,5,6,4,1,1,1,1
61694,4,4,4,1,1,1,1
61696,2,10,4,1,1,1,1
61697,1,19,6,1,1,1,1
61698,3,18,4,1,1,1,1
61699,7,3,4,1,1,1,1
61700,4,17,4,1,1,1,1
61704,3,0,4,1,1,1,1
61705,1,8,2,1,1,1,1
61712,6,23,2,1,1,1,1
61714,1,6,3,1,1,1,1
61717,7,20,6,1,1,1,1
61720,5,1,2,1,1,1,1
61727,7,2,6,1,1,1,1
61729,2,23,4,1,10,1,1
61732,3,23,5,1,1,1,1
61733,3,19,4,1,1,1,1
61734,7,8,4,1,1,1,1
61735,3,2,4,1,1,1,1
61740,6,23,2,1,1,1,1
61742,7,15,2,1,1,1,1
61745,4,16,6,1,1,1,1
61749,7,23,5,1,1,1,1
61750,6,9,2,1,1,1,1
61751,1,2,2,1,1,1,1
61757,6,13,3,1,1,1,1
61759,7,2,4,1,1,1,1
61762,3,11,4,1,1,1,1
61763,7,2,3,1,1,1,1
61765,1,13,1,1,10,1,1
61766,4,8,4,1,1,1,1
61767,6,17,4,1,1,1,1
61772,3,6,4,1,1,1,1
61774,6,12,3,1,1,1,1
61781,1,15,9,1,1,1,1
61782,2,5,4,1,10,1,1
61786,5,16,4,1,1,1,1
61789,4,12,4,1,1,1,1
61793,1,2,4,1,2,1,1
61796,6,10,3,1,1,1,1
61798,2,9,4,1,1,1,1
61808,4,6,5,1,5,1,1
61816,6,20,4,1,1,1,1
61818,4,5,4,1,10,1,1
61822,2,6,4,1,1,1,1
61823,2,2,4,1,1,1,1
61826,7,2,4,1,1,1,1
61827,5,18,4,1,1,1,1
61828,1,8,6,1,2,1,1
61830,4,13,4,1,1,1,1
61831,3,14,4,1,1,1,1
61832,6,1,4,1,1,1,1
61833,5,6,5,1,1,1,1
61835,6,7,4,1,1,1,1
61836,1,3,4,1,10,1,1
61840,6,4,2,1,1,1,1
61841,3,15,4,1,1,1,1
61842,6,8,4,1,1,1,1
61844,6,22,3,1,1,1,1
61849,4,8,4,1,1,1,1
61850,6,1,4,1,1,1,1
61854,7,23,4,1,1,1,1
61857,6,20,4,1,1,1,1
61859,7,17,2,1,1,1,1
61861,7,11,2,1,1,1,1
61862,7,13,4,1,1,1,1
61863,5,11,4,1,1,1,1
61864,7,17,4,1,1,1,1
61866,3,0,4,1,10,1,1
61868,4,17,4,1,1,1,1
61872,4,0,4,1,1,1,1
61874,5,1,4,1,10,1,1
61877,2,11,4,1,1,1,1
61880,1,3,2,1,1,1,1
61881,1,19,9,1,1,1,1
61882,7,15,4,1,1,1,1
61884,5,18,4,1,1,1,1
61886,5,14,4,1,1,1,1
61887,5,17,4,1,2,1,1
61888,5,16,6,1,1,1,1
61889,7,23,3,1,10,1,1
61893,7,23,4,1,10,1,1
61897,1,18,4,1,1,1,1
61900,7,21,1,1,10,1,1
61901,7,5,4,1,1,1,1
61905,6,22,4,1,1,1,1
61909,2,18,4,1,1,1,1
61913,1,2,2,1,1,1,1
61915,4,18,4,1,1,1,1
61916,6,7,4,1,1,1,1
61924,2,19,4,1,1,1,1
61925,7,19,4,1,1,1,1
61927,4,2,9,1,1,1,1
61931,1,2,4,1,1,1,1
61933,6,13,4,1,1,1,1
61934,1,8,4,1,10,1,1
61935,7,19,4,1,1,1,1
61940,4,14,4,1,1,1,1
61941,7,10,4,1,1,1,1
61947,3,3,5,1,1,1,1
61953,4,5,4,1,1,1,1
61954,3,16,4,1,10,1,1
61955,5,20,4,1,1,1,1
61956,1,10,1,1,10,1,1
61957,3,21,4,1,1,1,1
61959,4,9,4,1,1,1,1
61964,2,23,4,1,10,1,1
61967,5,3,4,1,1,1,1
61969,3,6,4,1,1,1,1
61970,1,17,4,1,1,1,1
61971,1,14,4,1,1,1,1
61972,7,5,2,1,1,1,1
61973,5,7,2,1,10,1,1
61975,4,12,4,1,1,1,1
61978,1,1,4,1,1,1,1
61979,6,22,4,1,1,1,1
61983,6,22,4,1,1,1,1
61984,1,4,3,1,1,1,1
61987,1,1,3,1,1,1,1
61992,5,19,9,1,1,1,1
61994,5,13,4,1,1,1,1
61995,1,20,4,1,1,1,1
61997,4,8,5,1,1,1,1
61998,2,0,4,1,10,1,1
62001,4,23,4,1,1,1,1
62005,6,5,4,1,1,1,1
62006,7,3,2,1,1,1,1
62008,4,13,4,1,1,1,1
62009,3,19,4,1,1,1,1
62011,4,0,1,1,1,1,1
62014,7,18,4,1,1,1,1
62015,1,20,6,1,1,1,1
62016,6,17,4,1,1,1,1
62018,2,23,9,1,1,1,1
62019,3,4,3,1,1,1,1
62022,2,6,4,1,1,1,1
62026,5,18,4,1,1,1,1
62030,6,13,2,1,10,1,1
62032,1,5,4,1,1,1,1
62033,1,2,4,1,1,1,1
62036,3,2,2,1,10,1,1
62038,3,5,4,1,1,1,1
62039,5,18,4,1,1,1,1
62041,5,19,6,1,1,1,1
62042,5,4,3,1,1,1,1
62045,5,19,4,1,1,1,1
62046,4,10,4,1,1,1,1
62047,5,20,4,1,1,1,1
62053,3,5,4,1,1,1,1
62054,1,11,4,1,1,1,1
62055,1,23,4,1,1,1,1
62057,5,7,4,1,1,1,1
62058,7,22,4,1,1,1,1
62059,5,7,4,1,1,1,1
62063,4,13,4,1,1,1,1
62065,5,22,2,1,1,1,1
62066,1,3,4,1,1,1,1
62067,6,20,2,1,1,1,1
62068,5,5,4,1,1,1,1
62070,4,6,2,1,1,1,1
62072,2,16,1,1,1,1,1
62076,1,21,4,1,1,1,1
62077,1,20,4,1,5,1,1
62078,3,5,1,1,10,1,1
62080,5,6,4,1,1,1,1
62081,7,17,4,1,1,1,1
62082,4,6,4,1,1,1,1
62083,1,1,4,1,1,1,1
62084,6,8,4,1,1,1,1
62086,3,5,6,1,1,1,1
62088,6,22,4,1,1,1,1
62089,2,17,4,1,2,1,1
62097,5,14,4,1,1,1,1
62099,3,18,4,1,10,1,1
62100,5,11,3,1,10,1,1
62103,2,2,5,1,1,1,1
62109,7,15,4,1,1,1,1
62111,6,1,4,1,1,1,1
62114,6,23,2,1,1,1,1
62115,4,20,1,1,1,1,1
62118,2,11,4,1,2,1,1
62119,3,21,4,1,1,1,1
62121,7,21,4,1,1,1,1
62126,6,19,4,1,1,1,1
62127,3,1,4,1,10,1,1
62135,7,19,2,1,1,1,1
62143,2,19,4,1,1,1,1
62145,2,9,4,1,2,1,1
62147,6,3,4,1,1,1,1
62148,2,20,4,1,1,1,1
62152,4,11,4,1,1,1,1
62155,7,16,4,1,1,1,1
62157,2,4,4,1,1,1,1
62160,7,1,1,1,1,1,1
62166,2,16,2,1,1,1,1
62167,4,20,9,1,1,1,1
62169,5,2,4,1,1,1,1
62170,5,18,4,1,1,1,1
